ID,SMILES,Filtered Abnormal Hepatic Fun _IC50,Filtered Cholecystiti_IC50,Filtered Cholelitiasi_IC50,Filtered Cholestasi_IC50,Filtered cholestatic Jaundice_IC50,Filtered Hepatic Failure_IC50,Filtered Hepatic necrosi_IC50,Filtered Hepatic Steatosi_IC50,Filtered Hepatiti_IC50,Filtered HepatoBiliary disorder_IC50,Filtered HepatoCellular injury_IC50,Filtered Hepatomegaly_IC50,Filtered Hepatotoxicity_IC50,Filtered Hyperbilirubinemia_IC50,Filtered Jaundice_IC50,Filtered Liver Injury_IC50
207,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,,0.7668309516894992,0.6782667886734464,,,,,,,,,,,,,
208,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)[O-])c4)C3)[C@H](C)[C@H]12,,-0.3932436266105406,-0.5723905661863252,,,,,,,,,,,,-0.258356059544751,
209,C[C@]12CCC3c4ccc(O)cc4CC[C@H]3C1CC[C@H]2O,,-1.9985727949854493,,,,,,,,,,,,,,
210,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,,0.900445047239168,0.7787671284485039,,,,,,,,,,,,,
211,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,,1.7329539599454042,,,,1.5506025414180915,,,1.7463554761396598,1.681719602535108,,,2.5798803496968263,,,
212,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,,1.1223430341912677,,,,1.152662532746054,,,,,,,,,,
213,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,1.2100495111107992,1.310246045490759,1.4421535337396925,,,,,,,,,1.7559716087525077,,,
214,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,0.0339582520551178,0.1341547864350777,,,,,,0.3973582436439344,,-0.2585778724074266,0.1981134205863237,0.5798803496968263,0.2206048878266815,,
215,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,-0.0212246955126378,,,,0.0024957986926741,0.0431617881436425,,-0.0617255102894946,,,,,,-0.0973698847264684,
216,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,,-0.5441034407929755,-0.4889204932252197,,,,,,,,,,,,-0.620248630006806,
217,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,,1.3175288378951595,,,,0.9354639664713618,,,,,,1.111733975867637,,,0.6133237409729301,
218,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,,-0.4783511794489154,,,,,,,,,,0.8798954610921834,,,,
219,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,,1.086374959522285,,,,,,,,,,,,,,
220,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,,1.9894649465142284,2.1909152219152617,,,,,1.6941680524290674,1.6807813656571753,,,,,,1.9575670638783096,1.6067563733894594
221,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,,0.0863749595222847,0.0956800882788034,,,,,-0.2089219345628761,,0.1258804054324663,,,,,,
222,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2,,0.1050612699637899,0.1097390955240861,,,,,,,,,,,,,
223,C[C@H]1CNCCc2ccc(Cl)cc21,,1.3733368883898334,1.5721370934230423,,,,,,1.1822120104991842,1.6540946826538183,,1.7385221239403748,,,,
224,CCCCc1nc(Cl)c(C[O-])n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,0.4031205211758179,0.396045834367361,,,,,,0.609716037329541,,,,,,,
225,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,0.8010605298478555,,,0.4703259467530644,1.0806084510621754,,,0.8827173093932786,,,,,,,0.552806572215081
226,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,,1.7260687499005156,,,,,,,,,,,1.1703912997064856,,,
227,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,,-0.2793105606011885,,,,,,,,,,,,,,
228,C[C@]12C[C@@H]3C[C@](C)(C1)C[C@@](N)(C3)C2,,0.8456281760071115,1.124979062080823,,,1.1341987443231707,,,1.314318146477809,,,,,1.0046963820614971,0.8032055252817464,
229,CN(C)C(=N)NC(=N)N,,-0.3118964863432218,,,,,,,-0.3140707835725021,,,,,,-0.3395865662293907,
230,CN1CCN2c3ncccc3Cc3ccccc3C2C1,,0.8980986951768504,,,,,,,,,,,,,,
231,COc1ccc2cc(CCC(C)=O)ccc2c1,,-0.6247800501034873,-1.1575343009625887,,-0.7728038326501474,,,,,,,,,,,
232,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1,,-0.4998413134951872,-0.5822881134404391,,,,-0.6650117522809009,,,,,,,,-0.4301166440034848,
233,O[C@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,,0.9580667161841624,,,,1.0431617881436426,,,,,,,,1.260538043519884,1.310246045490759,
234,CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,,-0.0186964510605338,,,,0.0431617881436425,,-0.0053514960470928,0.1537335852572374,,-0.0037467048348258,,,,-0.0804529832999891,
235,CC[C@@H]1[C@@H]2C[C@H](O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)CCC(=O)O)[C@@H]2[C@@H]1O,,0.7594547993231098,1.8684892635267272,0.8086551714509551,,1.520283042863305,,0.7727997543365508,,,,1.2227611985753644,,1.520283042863305,0.8213130385272862,
236,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,,-0.0186964510605338,,,-0.1320245610155487,,,,,0.3794143044121711,,0.019506772087379,,,-0.0817769484646573,
237,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,,1.0272317863008087,,,,,,,,,,,,,,
238,COc1ccnc(/C=S(\[O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,,0.0916816096589744,,0.7946500926148222,0.2659154476564889,0.7946500926148222,,0.2585624598370827,0.6939708413969563,,0.0782135619475225,,,,0.9182230515353428,
239,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,,-0.3878182171685891,,-0.3022599203932341,,,,-0.4997882328957449,,,,,-0.3932436266105406,,,-0.3279501943247948
240,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,-0.1201346040447425,,,,,,,,-0.0751020266868792,,,0.0132881508138282,-0.0909804845531821,,
241,CC(C)C[C@H](CN)CC(=O)O,,0.107502793487418,2.146658171671093,,-0.0070858244072487,-0.1246059050746323,,-0.3291204899832284,-0.1883188908987415,,0.0801898087177444,,,-0.3084644287670883,-0.2705260745966697,
242,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,0.5846240482070805,0.745675046459304,,,,,,,,,,,,,
243,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,0.5243242747221847,1.1847243564713483,,,,,,1.1223430341912677,0.7888440431887357,,0.9951980480930488,1.217408133469753,1.491945217579243,,
244,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O,,1.7914534412226215,1.9551246783178,,,,,,,1.7888440431887358,,,,,,
245,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,,1.0924834368866023,,,,1.2945341207021714,0.7710654259763948,,0.8213130385272862,,,,1.9685981224980689,,1.491945217579243,
246,CCCN(CCC)CCc1cccc2c1CC(=O)N2,,1.7914534412226215,1.054976729192219,,,,,1.9143061267786203,1.918223051535343,,,,,,,
247,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,,1.2351509404553342,,,,,,,,1.1076028058131484,,,,,1.6346127211479744,
248,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,,-0.7136965370972845,,1.0352224370749037,,,,,-0.984866935456601,,,,,,,
249,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,,1.4904234455586405,1.497517069588746,,,,,,1.8213130385272864,,,,,,,
250,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,0.189393449894659,,,,,,,,,,,,,,
251,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,1.013302190838978,1.1126217563997185,,,,,,,,,,,,,
252,O=C([O-])CCCO,,-1.4638190638806845,-1.342060726607914,,,,,,,,,,,-1.0643572831880443,,
253,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,-0.1116365457693221,,,,,,,-0.447193427784919,,,,,,-0.9294219114991196,
254,Nc1c2c(nc3ccccc13)CCCC2,,0.8883634542306779,0.8798653959552575,0.5894301470036234,,0.6690471064310987,0.4700354303124136,,0.4558965592070245,,1.2465275081779772,1.0367137102207264,1.1446893815537498,1.111733975867637,0.6531648996221338,
255,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,,0.3984426307200497,,,,,,,,,,,,,,
256,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,,1.9782459682362368,,,,,,,,,,,,2.2045983478154456,,
257,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,,0.7563972186198807,,,,,,,,,,,,,,
258,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,1.7563972186198809,1.1808953916192386,,,,,,,,,,,,,
259,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,,1.1668315593614775,,,,,,,,,,,,,,
260,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,,0.7435933753523397,0.7037741368995762,,,,,0.8383883264058303,,,,,,2.35251534964503,1.3346394929540246,
261,C[N+]1(C)[C@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,,1.0260768044358228,1.48192538728322,,,,,,,1.1584713871661672,,,,,,
262,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,,-0.2585216866022261,,,,-0.1268329109129766,,-0.0922780792385318,-0.2008525132221486,,,,0.0477793685456934,-0.0269201986608136,-0.3583878890676817,
263,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,,0.3056619294335057,-0.0950992565306394,,,,,,,,2.371466244786277,,,,-0.0299228979049201,
264,COc1cccc([C@]2(O)CCCC[C@H]2CN(C)C)c1,,-0.044104290222731,0.0230905123845926,,-0.1668720204241374,0.1166818908955796,,,0.0608828481557328,,0.2465275081779771,-0.0447489278905555,,0.0699898143472427,,
265,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,,0.7066515096876144,,,,,,1.0970561429902734,,,0.3714662447862771,,0.2696281181620498,0.2614008692207122,-0.0516065974765163,-0.0037467048348258
266,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,,2.484802760071258,,,,,,,,,,,,,,
267,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,1.280682777415333,0.8981517757762927,,,,,,0.6045351887950303,,,,,,,
268,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,0.5817127730793145,-0.0447489278905555,,,,,,,,,,,-0.2060141569606014,,
269,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,1.0001461299822172,0.2051285453260444,,,0.1193336182471518,0.1178529122010512,1.0001461299822172,-0.0664060919407449,,0.1514229717057742,,,-0.0018941743046765,0.1403376158842045,
270,O=C(CCCCCCC(=O)Nc1ccccc1)NO,,0.7960261473262923,,,,,,,,,,,,,,
271,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,,2.2731474020459546,1.700415533777866,,,,,,,,,,,,,
272,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,,,1.5779832624961718,,,1.513798047567147,,,1.513798047567147,1.5779832624961718,,,1.5927927741048995,,,1.1794512483977742
273,O1[As]2O[As]1O2,,,2.17453853790906,,,1.909031564177295,,,,,,,1.4167015150492182,1.507521255145233,,
274,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@H](C(=O)N1CCC[C@H]1C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,,,0.1357002039188123,,,,,,0.2114329286006937,,,,,,,
275,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,,,-0.0047136971359307,,,,,,,,,,,,,
276,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,,,-1.0047136971359307,-0.5546745195243213,,,,,,,,,,,1.0495998013007597,
277,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,,,-0.1617908634224081,1.570264217083979,,,,,,,,,,,1.4755685335730409,
278,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,0.0167084249060991,0.0931429623643162,,-0.3025827168106028,-0.4036399680212333,-0.3474861360498654,-0.1857908915103123,,,,-0.2706299952384105,,-0.2078870332996649,-0.3025827168106028
279,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,,,0.4306651143337782,0.5702642170839786,,,,0.4306651143337782,,0.5396505940017761,,0.4755685335730408,,0.5277475868909083,0.5702642170839786,
280,Nc1ccncc1,,,1.9334757723120468,,,,,,,,,,,,1.4453254804756783,
281,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,-0.0987698229115863,,,-0.1934382473855348,,,,,,,,,,
282,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N21,,,0.7431835294036737,,,0.2963162985280504,0.5202830428633051,0.7385221239403746,0.9526897882927032,,0.6067563733894594,0.3914749913565737,0.8097744521421163,0.2963162985280504,0.7806470490763178,1.0256793617529865
283,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,,,-0.3217332113265536,,,-0.1567345108522837,,,-0.2514301943632215,-0.447193427784919,-0.5660502470715654,,,,-0.2692389148694435,
284,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,,,1.979296784337428,,,,,,,,,,,,,
285,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,,,1.0296694251416372,1.339719289567509,,1.3484154674676223,,1.340582115268337,1.2537197839566845,1.491945217579243,,,1.5677747318682866,1.2997861338743064,1.3437039317832111,1.6699209386814429
286,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,,0.7286394294776559,,,,,,,,,,,,,
287,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,,,2.310246045490759,,,,,,2.4453254804756788,,2.445719377217731,2.202587752028541,,,,
288,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,-0.3887239588452598,,,,,,,,,,,-0.177335120845356,-0.7963398890624872,
289,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,0.4990937437933669,,,,,,0.6177390222390793,,,,,,,
290,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,0.2192530471993238,,,,,,,,,,,,,
291,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,,,0.5202830428633051,,,,,,0.4153957444301677,,,,,,,
292,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,,,0.6079895197828368,,0.5765270664203931,0.6610420520320621,0.6171930558713614,0.570284562892893,0.6610420520320621,,,,,0.4846681215022699,0.4766613830012504,0.4766613830012504
293,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC,,,0.0339582520551178,,,,,,,,,,,,,
294,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,,,-1.045222993992507,,,,,,-0.3375373055923759,,,,,,,
295,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,,,1.7569265548710058,1.7079795823705968,,,,,1.7416439404552488,,-0.2614778760596253,,,,1.379751369993194,
296,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1,,,-1.0212246955126378,-0.7691416723490656,,-0.7354773142644134,,,1.7416439404552488,,,,,,,
297,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O,,,1.7569265548710058,,,,,,,,,,,,,
298,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,,,1.8538365678790625,,,,,,,,,,,,,
299,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,,1.2998000709347282,1.445719377217731,,1.3688909430174616,1.2192530471993237,,1.0787213743292128,,,1.340582115268337,0.9952863028640692,,1.3555070725503473,1.445719377217731
300,CC[C@@H](C(N)=O)N1CCCC1=O,,,-0.7793811751128966,,,-0.8026753253106732,,,-0.7963398890624872,,-1.0070858244072487,-0.7385991307792877,,,,
301,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,,,1.9987700752707471,,,,,,,,,,,,,
302,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,,,-0.1055131705548007,,,,,,,,,,,,,
303,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,,,1.1955168251091803,,,,,,1.6061168379257165,,,,,,0.813764603689381,
304,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,,,0.3680171107671174,,,,,,,,,,,,,
305,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,,,1.0950158387033797,,,,,,,,,,,,,
306,CCCCCCCC(=O)OCC(O)CO,,,1.5721370934230423,,,,,,,,,,,,1.6112760411547402,
307,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,,,0.0903380131430835,,,,,,0.1537335852572374,,,,,,0.1341547864350777,
308,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,,,0.9653992765347836,1.5888552305872994,,0.8538365678790621,1.191490138331586,1.3377437058847077,0.8638861850575908,,,,,0.9182230515353428,1.2192530471993237,
309,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,,,1.2941556423422085,,,,,,,,,,,,1.4411017968156803,
310,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,,,0.7465055000236415,,,,,,,,,,,,0.645221779471605,
311,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,,,1.3530646869898373,,,,,,,,,,,,,
312,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],,,0.8331279795758626,,,1.0904141380462469,,,0.9182230515353428,0.8857540561967921,,,,1.287825234923318,1.287825234923318,1.0195067720873792
313,C#CCN(C)[C@H](C)Cc1ccccc1,,,1.497517069588746,,,,,,,,,,,,,
314,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)[N-]S(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,,,0.2823335446034473,,,0.396045834367361,,,,0.3269322647155138,,0.2668335513365119,,0.7137939671955993,0.7137939671955993,
315,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,,,1.2101365222099625,,,0.9700771020950798,,,1.3673121165838062,,,,,,0.986795239259337,
316,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-],,,-0.6888482128325703,,,-0.728892902240939,-0.8309945653515676,,-0.7899504888892008,,,,-0.554280622782269,,,-0.8276554457791446
317,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,,,0.5002117671042551,,,,,,,,,,,,,
318,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,,,1.0230905123845926,,,,,2.398086138654255,1.3315339167312927,,,,,,,
319,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,,,0.3805040655511556,,,,,,0.6045351887950303,,,,,0.2333721456204686,,
320,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,,0.107502793487418,,,,,,,-0.0633773624501892,,,,,,
321,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,,,1.5915198207909764,,,,,,,,,,1.4981174911138702,,,
322,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,,,,1.48360037077129,1.0547215507945822,,,,,,,,1.5136115280572746,,,
323,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,,,,0.8017290993131827,,,,,,,0.8017290993131827,,0.4126630403029542,-0.121369708261099,,
324,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,,,,0.2692342214199973,,,,,,,,,,,,
325,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,,,,0.8712942127479598,,0.776598529237022,,,0.5333347484616499,,,,,,0.8712942127479598,
326,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,,,,1.083257692778087,,,,,1.1851699318400717,,,,,,1.2692342214199974,
327,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,,,,2.047358212766652,,,1.7806470490763178,,1.9526897882927032,,1.6807813656571753,,,,1.9399583169729984,
328,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,,,,1.5702369580469893,1.6983882393079155,,1.4938296796257615,1.111733975867637,,,,,,,1.4628370622533362,
329,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,,,,-1.945232931404747,,,,,,,,,,,,
330,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,,,,-0.1951104046213468,-0.5296740532469356,,,,,,,,,,1.7669761720495345,
331,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,,,,1.1918923508128645,,1.2719809300094052,,,0.9818113613211564,0.6963376633591732,1.0945801253235294,,1.055754353200837,1.319332892519655,1.2319301468590007,1.3488093642096746
332,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,,,,1.8908623551488832,,,,1.6941680524290674,,2.046705042123285,,,,1.6925049870205549,2.0442135250676547,
333,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,,,0.6570335317154153,,,,,0.4191734243056831,,,,,,0.6570335317154153,
