ID,SMILES,final_Abnormal Hepatic Fun _LOAEL,final_Cholecystiti_LOAEL,final_Cholelitiasi_LOAEL,final_Cholestasi_LOAEL,final_Hepatic Steatosi_LOAEL,final_HepatoBiliary disorder_LOAEL,final_Hepatomegaly_LOAEL
163,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,2.099990371095497,,0.1419313588907619,,,,
164,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0.4979303797675339,1.0347673559410009,0.4196594437348303,0.5242719506627002,,,
165,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,0.622869116375834,,,,,,
166,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1.497930379767534,,,,,,
167,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1.5259591033677775,,-0.3729049302318505,,,,-0.7529899789131518
168,COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.0999903710954963,,,,,2.2259279689771017,
169,Nc1nc2ccc(OC(F)(F)F)cc2s1,0.4010203667594775,0.2835940525430993,,0.7283919333186248,,,
170,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1.923899112039815,1.3531910807814822,1.359955181297728,,0.706350738028585,,0.6941680524290674
171,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1.4544545815857473,1.2562810677734255,1.2630451682896715,1.7283919333186248,1.4053207423646037,1.4220988063161988,1.5471320155777204
172,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,1.6763033312021036,1.6439475559325551,,,1.326139496316979,2.246355762077432,2.5732531840122457
173,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,1.5816225919023734,,,,,,
174,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,-0.330490194186602,,,-1.1395139259184333,,,-0.4102569888806193
175,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,-0.5865975432848539,,,,-0.8437898002563196,-0.6676385584347587,
176,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,1.8134383684624087,,,,,,
177,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(/C)C(O)C(OC)C(=O)C(C)CC(C)/C=C\C=C/C=C\1C,2.166688778023349,,,,,,
178,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.2635987910314054,-0.3642750454688605,,,,,
179,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2,1.485447540647762,,,,,,
180,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1.166688778023349,,,,,,
181,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,0.9905975189676678,0.663753678131383,,,,0.661420160829466,
182,C=CCC1/C=C(/C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,2.458418254509999,,,2.0153988792759048,1.4880253637221366,,
183,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,1.86772786862242,1.839844937187064,0.6121817828314109,,,,
184,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,-0.3363921140335047,,,,,,
185,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.6636078859664952,,,,,,
186,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,1.4190182086857113,1.679165631289919,1.636827347268963,1.6474220939813102,2.428049362031698,1.7551569692757256,1.6551137270899985
187,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,1.4859649983163246,,,0.7020503624234588,,,
188,Clc1ccc2nsnc2c1NC1=NCCN1,0.8788854701365377,,,1.1457478616561716,,,
189,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.3560067248562001,,,,,,
190,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,-0.4679020160881186,0.0676946828525011,-0.5722205112503018,,1.574177397709936,,0.8375114198851473
191,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,1.8331279795758624,1.905531446716997,2.1991817714402737,,2.295478582826456,,
192,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,1.8563648123311665,,,,,,
193,CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,1.4584248036591283,,1.5002117671042552,,,,
194,CC(C)Oc1ccc(-c2nn(C(C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,-0.7056685166591846,,,,,,
195,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,-0.4046385209952034,,,,,,
196,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,-0.3700894502081575,,-0.397647184832488,-0.2513856430946811,,,
197,O=C(Nc1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1)C1CCc2nccc(=O)n21,0.6068641238915198,,,,,,
198,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,1.48192538728322,,,,,,
199,C=CC(N)CCC(=O)O,0.5788354002912762,-1.0075039206380885,-1.2208401869462366,-1.0472656604387565,,,-1.239336308860561
200,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,0.5282171543435388,,0.858341059101388,,,1.2121076655476588,
201,CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,1.82924715000752,1.9163149520750933,,,,2.212107665547659,
202,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,1.898151775776293,1.831896423836053,1.478129817389782,1.327757280697592,,,1.6357249545311394
203,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,1.5002117671042552,,,,,,0.6357249545311394
204,Nc1ccn(C2CCC(CO)O2)c(=O)n1,1.1022717584322177,1.6651676987691029,,,,,1.1408749328510457
205,CC(=O)NC1C(NC(=N)N)C=C(C(=O)O)OC1C(O)C(O)CO,-0.2779394832793885,,,,,,
206,CC(c1cc2ccccc2s1)N(O)C(N)=O,-0.5789694789433698,0.2849564570574968,,,,,-0.2393363088605606
207,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1.5002117671042552,,,,,,
208,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.0230905123845926,,-0.0550224484034635,,,,
209,NS(=O)(=O)Cc1noc2ccccc12,1.5971217801123114,0.0421190975541953,0.0319155856088684,,,,
210,CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,,1.257511440455961,,,,1.2207775140640411,
211,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,,0.9689655410702416,0.8148280432311283,0.8148280432311283,0.8148280432311283,,0.8858337105544865
212,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,,2.664192407964044,,,,,
213,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,,2.664192407964044,2.577983262496172,,,,
214,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,,0.4357042483894515,0.0694816135929937,,,,
215,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2C2=NOC(O)N2)cc1,,0.865361630937069,1.0495998013007597,,,,
216,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,,0.5518516260965828,-0.5524601900272027,,,,
217,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,,-0.7285514490828839,,,,-0.7285514490828839,
218,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,,2.17453853790906,2.17453853790906,,,2.3026274293625417,
219,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,,1.6974172831893972,1.4824876901434687,,,,
220,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,,1.3506297969647407,0.9952863028640692,,,1.3966961468823629,
221,CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,,0.0495998013007596,0.8191950438083879,,0.8526212790164984,-0.0648808504143517,
222,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,,1.205717416354485,,,,,
223,CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,,0.6036574250265226,,,,,
224,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,1.0015974336985602,1.0015974336985602,,,,
225,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,,1.790744068383667,1.5067474120184663,,,1.3178018443854198,
226,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,,0.6840370374865198,0.634089153921667,0.8734078007880646,,,0.7307610851305565
227,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,,0.6382381635977914,,0.6303697521017702,,,
228,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,,-0.3378821224780894,-0.2051403247102572,,,,-0.4835862720351263
229,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,1.5371791409136106,1.630772529400142,,,,
230,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,,0.5371791409136106,,,,,
231,CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,,0.8126518660655138,1.6324457766480656,,,,
232,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,,0.5396505940017761,1.359444504584328,,0.5624308648846934,0.8335771544483456,0.4108525607736957
233,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12,,-0.1245260634470813,0.0096684135040267,,,,
234,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,,0.8374120259752066,0.9138193043964342,,,,
235,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)/C=C(/C)C(O)C(OC)C(=O)C(C)CC(C)/C=C\C=C/C=C\1C,,1.6699209386814429,,,,1.8823918956640588,
236,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,,1.3045861654318132,,,,,
237,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,1.4124882674696655,1.459825058775446,1.2960308327249186,,,
238,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,0.5325471587843643,0.2837337997197648,,,,0.5325471587843643
239,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,0.5325471587843643,,,,,
240,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,0.0096684135040267,-0.5723905661863252,,,,
241,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,,1.0554259040647018,0.6570335317154153,0.7845634085663444,,,
242,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,,1.6294571717924209,,,,,0.7211453414408907
243,N=C(N)NCCCC(N)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CC(O)CC1C(=O)NCC(=O)NC(Cc1cccs1)C(=O)NC(CO)C(=O)N1Cc2ccccc2CC1C(=O)N1C(C(=O)NC(CCCNC(=N)N)C(=O)O)CC2CCCCC21,,1.8470798913934725,1.8470798913934725,,,,
244,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,,-0.5508601172785651,,,,,0.8972366004965721
245,O=[N+]([O-])OC1COC2C(O)COC12,,1.0231711504491536,,,,,
246,CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,,1.285795928603185,,,,,
247,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,,1.866651166781566,1.866651166781566,,1.6941680524290674,,
248,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,,-0.0364388202103775,-0.0364388202103775,,-0.1591351809357692,-0.0299228979049201,
249,CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,,0.1453903926043308,-0.0065014386919315,,,,
250,CC(Cc1ccccc1)NC(=O)C(N)CCCCN,,0.6107985191927677,0.7569265548710058,,,,
251,CC1CNCCc2ccc(Cl)cc21,,1.4558965592070243,1.4558965592070243,,,1.5721370934230423,1.7385221239403748
252,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,0.5523006742629437,0.2798053001513433,,,,
253,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,,0.9502406829349812,,,,,
254,CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1,,1.8253019463266813,,,,,
255,OCC(O)C(O)C(O)C(O)CO,,-0.2146550361416964,,,,,
256,CC12CC3CC(C)(C1)CC(N)(C3)C2,,0.9102837004666036,1.4427271949090614,,,,
257,CN(C)C(=N)NC(=N)N,,-0.3619596578515467,,,,,
258,CN1CCN2c3ncccc3Cc3ccccc3C2C1,,0.7893080174791024,,,,,
259,COc1ccc2cc(CCC(C)=O)ccc2c1,,-0.7984185445047598,-0.5726380623453563,,,,
260,COc1ccc2cc(C(C)C(=O)O)ccc2c1,,-0.8027543706658479,-0.4476993257370564,,,,
261,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,,1.141931358890762,,,,,
262,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,,0.1419313588907619,,,0.1616524468290263,,
263,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,,0.9200826092744055,1.873167089087024,0.9297825589328276,0.8012417627682362,,1.2227611985753644
264,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,,-0.1489925134911844,0.9700771020950798,,0.7870068143798563,0.8971843250858704,1.0388952339488724
265,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,,0.1466581716710926,,,,0.1419488467949444,0.0427388835305024
266,N#Cc1ccc(C2CCc3cncn32)c(F)c1,,1.2668875834032445,1.0950158387033797,,,1.176973427934156,
267,OCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,,0.663279929931746,,,,,
268,COc1ccnc(C=S(O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,,0.3363171137427463,,0.6511447000314792,0.2567327752883704,,
269,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,,1.6176162037808484,1.5146218995676173,,,,
270,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,,-0.5369989014818751,,-0.1101147737487194,-0.3630559830000234,,
271,COC1(C(=O)NC(C)c2ccc(-n3cc(F)cn3)nc2)CCC(c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,-0.090893473454019,,,,0.3794143044121711,
272,CC(C)CC(CN)CC(=O)O,,-0.005228403349082,2.0903380131430835,,0.0284196593864293,,
273,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,0.6121817828314109,0.5026114511592213,,,,
274,C#CCNC1CCc2ccccc21,,2.180895391619239,2.318022617946444,,,,
275,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,,0.3241205080485738,1.166135155281615,,,1.0241587976441613,0.9951980480930488
276,NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F,,0.7095627848153804,,,,,
277,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,,1.8856540438710616,1.865105159617634,,,2.0241587976441613,
278,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,,1.3251887933081423,,,,,
279,CCCN(CCC)CCc1cccc2c1CC(=O)N2,,2.0241587976441613,1.1838639222420466,,1.6613601780635865,,
280,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,,1.4756130848415812,,,,1.64429577074947,
281,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,,-0.6653050411328417,,0.8407415903656121,,,
282,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,,1.538814941523083,1.7020503624234589,,,,
283,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,,0.2377849458591018,,,,,
284,CC(=O)NC(CCCNC(=N)N)C(=O)NC1CSSCC(C(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(C)NC1=O,,0.0,0.0,0.0,,,
285,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,,1.0616936868034206,1.176973427934156,,,,
286,CCc1cc(C(C)=NOCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,,1.538814941523083,2.134157975239844,,,1.536481424221166,
287,O=C(O)CCCO,,-1.4154275679162418,-1.456725439850579,,,,
288,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,,-0.0632450498048793,,,,,
289,Nc1c2c(nc3ccccc13)CCCC2,,0.9367549501951208,0.909106526545981,0.5894301470036234,,,1.0367137102207264
290,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,,0.2377849458591018,,,,,
291,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,,1.760663691139439,1.834030532447768,,,,
292,CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,,1.9107399879565257,,,,,
293,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,,1.0005026220480122,,,,,
294,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,,2.1489935905922795,1.1808953916192386,,,,
295,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,,1.3481724122484948,,,,,
296,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,,0.8916034237968199,0.7037741368995762,,1.7960261473262924,,
297,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,,1.4144821690771574,1.48192538728322,,,1.5153748246422492,
298,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,,-0.2053065892112365,,,0.8752073933739172,,
299,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,,0.3687246785164823,-0.1201346040447425,,,,
300,COc1cccc(C2(O)CCCCC2CN(C)C)c1,,0.0676946828525011,0.0230905123845926,,,,-0.0632450498048793
301,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,,0.0304701833252969,,,0.4204173194347562,,
302,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,,1.8086214337089408,,,,,
303,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,0.7408628270891963,0.8981517757762927,,,,
304,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,0.0418928227531774,-0.0174359431208819,,,,
305,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,,0.5609740992161686,0.2051285453260444,,0.3235073064266998,,
306,O=C(CCCCCCC(=O)Nc1ccccc1)NO,,0.132926419500034,,,,,
307,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,,0.9803193138751476,1.503458368320025,,,,
308,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,,,1.5779832624961718,,,1.6641924079640436,
309,O1[As]2O[As]1O2,,,2.17453853790906,,,,
310,CC(C)CC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CSSCC(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O,,,0.6036574250265226,,,,
311,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,,,0.6036574250265226,,,,
312,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CSC12)c1csc(N)n1,,,-0.3963425749734773,-0.3963425749734773,,,
313,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,,,0.2057174163544851,1.600406528724327,,,
314,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,0.1311536855006857,0.1232852740046644,-0.5266330756256502,,
315,CC(C)c1nc(CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,,,0.5407881411770266,0.600406528724327,0.4491398827214348,0.4609749770253485,0.5782463720819592
316,Nc1ccncc1,,,0.9351191495856482,,,,
317,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,,,0.0303758965386618,,,,
318,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,,,0.6307725294001421,,0.8898852262512805,,0.3914749913565737
319,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,,,-0.0999054151744426,,,0.1065784265120832,
320,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,,,2.2011245804895387,,,,
321,OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,,,1.611728404831989,1.162438938825712,1.340582115268337,1.4844518869920211,
322,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,,,1.310698409168008,,,,
323,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,,,2.7086384178400458,,,,2.760943550283273
324,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,,,-0.2391449455605727,,,,
325,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,,,0.560167476595452,,,,
326,O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,0.1265794381496935,,,,
327,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,,,0.4276094338136747,,,,
328,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,,0.7081860541627966,,0.7989603754315152,,
329,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,,,0.1341547864350777,,,,
330,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,,,-0.945026459612547,,,,
331,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,,,1.9123060368187208,2.0096684135040266,,,
332,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,,,1.9123060368187208,,,,
